$GNGGA,063548.71,4012.1528294,N,11613.6842654,E,4,38,0.0,60.923,M,-8.421,M,0.0,0000*79
$GNGGA,063549.71,4012.1573568,N,11613.6841245,E,4,37,0.0,60.956,M,-8.421,M,0.0,0000*78
$GNGGA,063550.72,4012.1621140,N,11613.6840078,E,4,38,0.0,61.039,M,-8.421,M,0.0,0000*7A
$GNGGA,063551.72,4012.1671470,N,11613.6838735,E,4,39,0.0,61.072,M,-8.421,M,0.0,0000*77
$GNGGA,063552.72,4012.1724241,N,11613.6837365,E,4,38,0.0,61.113,M,-8.421,M,0.0,0000*78
$GNGGA,063553.72,4012.1780138,N,11613.6835748,E,4,39,0.0,61.148,M,-8.421,M,0.0,0000*7C
$GNGGA,063554.73,4012.1837636,N,11613.6833748,E,4,39,0.0,61.176,M,-8.421,M,0.0,0000*7B
$GNGGA,063555.73,4012.1897197,N,11613.6831475,E,4,39,0.0,61.220,M,-8.421,M,0.0,0000*73
$GNGGA,063556.73,4012.1958964,N,11613.6829014,E,4,37,0.0,61.275,M,-8.421,M,0.0,0000*72
$GNGGA,063557.74,4012.2020801,N,11613.6826378,E,4,40,0.0,61.316,M,-8.421,M,0.0,0000*71
$GNGGA,063558.74,4012.2081427,N,11613.6823906,E,4,40,0.0,61.352,M,-8.421,M,0.0,0000*7B
$GNGGA,063559.74,4012.2143459,N,11613.6821785,E,4,40,0.0,61.396,M,-8.421,M,0.0,0000*73
$GNGGA,063600.74,4012.2206620,N,11613.6820021,E,4,38,0.0,61.424,M,-8.421,M,0.0,0000*7B
$GNGGA,063601.75,4012.2270418,N,11613.6818403,E,4,40,0.0,61.449,M,-8.421,M,0.0,0000*78
$GNGGA,063602.75,4012.2334701,N,11613.6816490,E,4,37,0.0,61.465,M,-8.421,M,0.0,0000*7B
$GNGGA,063603.75,4012.2399518,N,11613.6814344,E,4,38,0.0,61.506,M,-8.421,M,0.0,0000*70
$GNGGA,063604.76,4012.2465679,N,11613.6811949,E,4,35,0.0,61.580,M,-8.421,M,0.0,0000*75
$GNGGA,063605.76,4012.2532436,N,11613.6809413,E,4,39,0.0,61.627,M,-8.421,M,0.0,0000*77
$GNGGA,063606.76,4012.2600456,N,11613.6806616,E,4,39,0.0,61.661,M,-8.421,M,0.0,0000*7A
